technology,tech_detail,cost_case,basis_year,heat_rate,data_year
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2041,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2040,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2039,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2038,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2037,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2036,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2034,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2024,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2033,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2032,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2031,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2030,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2028,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2026,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2025,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2049,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2050,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2022,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2027,7.26,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Conservative,2047,7.26,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2023,7.251,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2024,7.251,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2025,7.241,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2026,7.231,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2024,7.231,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2023,7.23,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2027,7.221,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2050,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2048,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2049,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2022,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2022,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2040,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2033,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2046,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2047,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2045,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2022,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2023,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2043,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2036,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2034,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2035,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2037,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2038,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2039,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2041,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2042,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2025,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2044,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2024,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2031,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2026,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2027,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2028,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2029,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2030,7.22,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Conservative,2032,7.22,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2028,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2029,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2032,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2027,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2033,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2031,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2030,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2025,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2026,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2037,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2024,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2038,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2049,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2023,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2022,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2022,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2041,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2040,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2039,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2036,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2035,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2034,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2048,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2050,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2042,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2043,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2044,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2045,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2046,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2047,7.218,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2022,7.218,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2025,7.211,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2028,7.211,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2023,7.209,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2024,7.201,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2029,7.201,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2023,7.201,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2023,7.199,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2024,7.199,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2030,7.191,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2026,7.191,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2023,7.191,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2025,7.19,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2031,7.181,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2024,7.181,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2026,7.181,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2027,7.171,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2032,7.171,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2027,7.171,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2025,7.171,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2028,7.162,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2024,7.162,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2025,7.162,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2023,7.162,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2033,7.161,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2029,7.153,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2028,7.151,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2034,7.151,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2030,7.143,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2026,7.143,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2024,7.142,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2026,7.142,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2035,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2050,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2042,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2043,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2046,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2045,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2037,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2047,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2048,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2049,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2036,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2044,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2038,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2040,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2041,7.141,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2039,7.141,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2031,7.134,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2025,7.134,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2029,7.131,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2032,7.125,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2027,7.125,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2033,7.116,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2027,7.113,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2030,7.111,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2034,7.106,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2028,7.106,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2026,7.105,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2024,7.105,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2043,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2045,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2041,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2044,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2046,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2047,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2048,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2049,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2042,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2035,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2040,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2039,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2037,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2036,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2050,7.097,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2038,7.097,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2031,7.092,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2029,7.088,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2025,7.083,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2028,7.083,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2027,7.076,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2032,7.072,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2030,7.069,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2029,7.054,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2033,7.052,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2027,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2050,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Moderate,2022,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2049,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2038,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2030,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2036,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2037,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2039,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2040,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2026,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2029,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2043,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2048,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2044,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2031,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2046,7.051,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2031,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2045,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2034,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2025,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2022,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2022,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2023,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2047,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2041,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2024,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2042,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2028,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2035,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2032,7.051,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Conservative,2033,7.051,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2032,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2048,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2047,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2046,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2045,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2044,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2043,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2030,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2031,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2022,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2026,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2025,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2024,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2023,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2022,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2027,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2028,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2029,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2042,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2037,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2041,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2036,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2035,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2034,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2033,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2040,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2038,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2039,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2049,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2022,7.05,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Conservative,2050,7.05,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2028,7.048,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2025,7.048,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Moderate,2023,7.041,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2023,7.032,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Moderate,2024,7.032,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2034,7.032,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2032,7.032,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Moderate,2030,7.025,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2026,7.025,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Moderate,2025,7.023,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2023,7.02,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Moderate,2029,7.019,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Advanced,2024,7.013,2024
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Advanced,2033,7.013,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Moderate,2026,7.013,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2042,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2045,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2047,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2048,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2049,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2050,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2044,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2046,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2043,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2041,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2040,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2039,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2038,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2037,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2036,7.012,2024
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2035,7.012,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2032,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2031,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2022,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2045,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2025,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2026,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2044,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2022,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2046,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2022,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2033,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2027,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2028,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2040,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2043,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2023,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2024,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2050,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2049,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2038,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2048,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2047,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2042,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2039,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2037,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2036,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2035,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2034,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2030,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2029,7.007,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Conservative,2041,7.007,2024
NaturalGas_Retrofits,H-Frame CC 95%-CCS,Moderate,2027,7.004,2024
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Conservative,2042,7.001,2024
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Conservative,2039,7.001,2024
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Conservative,2040,7.001,2024
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Conservative,2041,7.001,2024
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Conservative,2043,7.001,2024
NaturalGas_Retrofits,H-Frame CC 90%-CCS,Advanced,2022,7.001,2024
