year,price,data_year,scenario,fuel,region,dollar_year
2041,5.14928,2025,no_111d,naturalgas,p10,2024
2042,5.21253,2025,no_111d,naturalgas,p10,2024
2043,5.35709,2025,no_111d,naturalgas,p10,2024
2044,5.44116,2025,no_111d,naturalgas,p10,2024
2045,5.53145,2025,no_111d,naturalgas,p10,2024
2046,5.61933,2025,no_111d,naturalgas,p10,2024
2047,5.55198,2025,no_111d,naturalgas,p10,2024
2048,5.60948,2025,no_111d,naturalgas,p10,2024
2049,5.7349,2025,no_111d,naturalgas,p10,2024
2050,5.83785,2025,no_111d,naturalgas,p10,2024
2024,3.17877,2025,reference,naturalgas,p10,2024
2025,3.44977,2025,reference,naturalgas,p10,2024
2026,3.23244,2025,reference,naturalgas,p10,2024
2027,3.15489,2025,reference,naturalgas,p10,2024
2028,3.34413,2025,reference,naturalgas,p10,2024
2029,3.63497,2025,reference,naturalgas,p10,2024
2030,4.01986,2025,reference,naturalgas,p10,2024
2031,4.27456,2025,reference,naturalgas,p10,2024
2032,4.89114,2025,reference,naturalgas,p10,2024
2033,5.19145,2025,reference,naturalgas,p10,2024
2034,5.38483,2025,reference,naturalgas,p10,2024
2035,5.41206,2025,reference,naturalgas,p10,2024
2036,5.28292,2025,reference,naturalgas,p10,2024
2037,5.10452,2025,reference,naturalgas,p10,2024
2038,5.01048,2025,reference,naturalgas,p10,2024
2039,4.92365,2025,reference,naturalgas,p10,2024
2040,5.05554,2025,reference,naturalgas,p10,2024
2041,5.2879,2025,reference,naturalgas,p10,2024
2042,5.40876,2025,reference,naturalgas,p10,2024
2043,5.56362,2025,reference,naturalgas,p10,2024
2044,5.64561,2025,reference,naturalgas,p10,2024
2045,5.63697,2025,reference,naturalgas,p10,2024
2046,5.75896,2025,reference,naturalgas,p10,2024
2047,5.80895,2025,reference,naturalgas,p10,2024
2048,5.81333,2025,reference,naturalgas,p10,2024
2049,5.7967,2025,reference,naturalgas,p10,2024
2050,5.74582,2025,reference,naturalgas,p10,2024
2024,0.753328,2025,no_111d,uranium,p10,2024
2025,0.753262,2025,no_111d,uranium,p10,2024
2026,0.753186,2025,no_111d,uranium,p10,2024
2027,0.753121,2025,no_111d,uranium,p10,2024
2028,0.753056,2025,no_111d,uranium,p10,2024
2029,0.75298,2025,no_111d,uranium,p10,2024
2030,0.752914,2025,no_111d,uranium,p10,2024
2031,0.752838,2025,no_111d,uranium,p10,2024
2032,0.752773,2025,no_111d,uranium,p10,2024
2033,0.752708,2025,no_111d,uranium,p10,2024
2034,0.752632,2025,no_111d,uranium,p10,2024
2035,0.752567,2025,no_111d,uranium,p10,2024
2036,0.752491,2025,no_111d,uranium,p10,2024
2037,0.752425,2025,no_111d,uranium,p10,2024
2038,0.75236,2025,no_111d,uranium,p10,2024
2039,0.752284,2025,no_111d,uranium,p10,2024
2040,0.752219,2025,no_111d,uranium,p10,2024
2041,0.752154,2025,no_111d,uranium,p10,2024
2042,0.752078,2025,no_111d,uranium,p10,2024
2043,0.752012,2025,no_111d,uranium,p10,2024
2044,0.751936,2025,no_111d,uranium,p10,2024
2045,0.751871,2025,no_111d,uranium,p10,2024
2046,0.751806,2025,no_111d,uranium,p10,2024
2047,0.75173,2025,no_111d,uranium,p10,2024
2048,0.751665,2025,no_111d,uranium,p10,2024
2049,0.751599,2025,no_111d,uranium,p10,2024
2050,0.751523,2025,no_111d,uranium,p10,2024
2024,0.753328,2025,reference,uranium,p10,2024
2025,0.753262,2025,reference,uranium,p10,2024
2026,0.753186,2025,reference,uranium,p10,2024
2027,0.753121,2025,reference,uranium,p10,2024
2028,0.753056,2025,reference,uranium,p10,2024
2029,0.75298,2025,reference,uranium,p10,2024
2030,0.752914,2025,reference,uranium,p10,2024
2031,0.752838,2025,reference,uranium,p10,2024
2032,0.752773,2025,reference,uranium,p10,2024
2033,0.752708,2025,reference,uranium,p10,2024
2034,0.752632,2025,reference,uranium,p10,2024
2035,0.752567,2025,reference,uranium,p10,2024
2036,0.752491,2025,reference,uranium,p10,2024
2037,0.752425,2025,reference,uranium,p10,2024
2038,0.75236,2025,reference,uranium,p10,2024
2039,0.752284,2025,reference,uranium,p10,2024
2040,0.752219,2025,reference,uranium,p10,2024
2041,0.752154,2025,reference,uranium,p10,2024
2042,0.752078,2025,reference,uranium,p10,2024
2043,0.752012,2025,reference,uranium,p10,2024
2044,0.751936,2025,reference,uranium,p10,2024
2045,0.751871,2025,reference,uranium,p10,2024
2046,0.751806,2025,reference,uranium,p10,2024
2047,0.75173,2025,reference,uranium,p10,2024
2048,0.751665,2025,reference,uranium,p10,2024
2049,0.751599,2025,reference,uranium,p10,2024
2050,0.751523,2025,reference,uranium,p10,2024
2024,3.62914,2025,no_111d,coal,p100,2024
2025,3.49758,2025,no_111d,coal,p100,2024
2026,3.58718,2025,no_111d,coal,p100,2024
2027,3.35701,2025,no_111d,coal,p100,2024
2028,2.97034,2025,no_111d,coal,p100,2024
2029,2.90146,2025,no_111d,coal,p100,2024
2030,2.84726,2025,no_111d,coal,p100,2024
2031,2.81645,2025,no_111d,coal,p100,2024
2032,2.79207,2025,no_111d,coal,p100,2024
2033,2.79857,2025,no_111d,coal,p100,2024
2034,2.79863,2025,no_111d,coal,p100,2024
2035,2.7998,2025,no_111d,coal,p100,2024
2036,2.75497,2025,no_111d,coal,p100,2024
2037,2.74647,2025,no_111d,coal,p100,2024
2038,2.74943,2025,no_111d,coal,p100,2024
2039,2.73502,2025,no_111d,coal,p100,2024
2040,2.74069,2025,no_111d,coal,p100,2024
2041,2.74828,2025,no_111d,coal,p100,2024
2042,2.74617,2025,no_111d,coal,p100,2024
2043,2.75751,2025,no_111d,coal,p100,2024
2044,2.79484,2025,no_111d,coal,p100,2024
2045,2.802,2025,no_111d,coal,p100,2024
2046,2.8153,2025,no_111d,coal,p100,2024
2047,2.82255,2025,no_111d,coal,p100,2024
2048,2.82733,2025,no_111d,coal,p100,2024
2049,2.83209,2025,no_111d,coal,p100,2024
2050,2.82965,2025,no_111d,coal,p100,2024
2024,3.62628,2025,reference,coal,p100,2024
2025,3.49752,2025,reference,coal,p100,2024
2026,3.57738,2025,reference,coal,p100,2024
2027,3.3447,2025,reference,coal,p100,2024
2028,2.97748,2025,reference,coal,p100,2024
2029,2.92247,2025,reference,coal,p100,2024
2030,2.87427,2025,reference,coal,p100,2024
2031,2.80895,2025,reference,coal,p100,2024
2032,2.68816,2025,reference,coal,p100,2024
2033,2.68663,2025,reference,coal,p100,2024
2034,2.68094,2025,reference,coal,p100,2024
2035,2.67849,2025,reference,coal,p100,2024
2036,2.68181,2025,reference,coal,p100,2024
2037,2.74355,2025,reference,coal,p100,2024
2038,2.70893,2025,reference,coal,p100,2024
2039,0.165487,2025,reference,coal,p100,2024
2040,0.165547,2025,reference,coal,p100,2024
2041,0.165295,2025,reference,coal,p100,2024
2042,0.165068,2025,reference,coal,p100,2024
2043,0.16526,2025,reference,coal,p100,2024
2044,0.165338,2025,reference,coal,p100,2024
2045,0.165696,2025,reference,coal,p100,2024
2046,0.0,2025,reference,coal,p100,2024
2047,0.0,2025,reference,coal,p100,2024
2048,0.0,2025,reference,coal,p100,2024
2049,0.0,2025,reference,coal,p100,2024
2050,0.0,2025,reference,coal,p100,2024
2024,27.2905,2025,no_111d,distillate,p100,2024
2024,10.3578,2025,no_111d,distillate,p100,2024
2024,14.1751,2025,no_111d,distillate,p100,2024
2025,25.7129,2025,no_111d,distillate,p100,2024
2025,11.3338,2025,no_111d,distillate,p100,2024
2025,11.1846,2025,no_111d,distillate,p100,2024
2026,24.5443,2025,no_111d,distillate,p100,2024
2026,11.11,2025,no_111d,distillate,p100,2024
2026,10.9695,2025,no_111d,distillate,p100,2024
2027,24.0297,2025,no_111d,distillate,p100,2024
2027,10.9472,2025,no_111d,distillate,p100,2024
2027,11.35,2025,no_111d,distillate,p100,2024
2028,23.6922,2025,no_111d,distillate,p100,2024
2028,10.9899,2025,no_111d,distillate,p100,2024
2028,11.8095,2025,no_111d,distillate,p100,2024
2029,23.3901,2025,no_111d,distillate,p100,2024
2029,10.9643,2025,no_111d,distillate,p100,2024
2029,12.3431,2025,no_111d,distillate,p100,2024
2030,23.1186,2025,no_111d,distillate,p100,2024
2030,11.1028,2025,no_111d,distillate,p100,2024
2030,12.9084,2025,no_111d,distillate,p100,2024
2031,23.1958,2025,no_111d,distillate,p100,2024
2031,11.2238,2025,no_111d,distillate,p100,2024
2031,12.985,2025,no_111d,distillate,p100,2024
2032,23.1398,2025,no_111d,distillate,p100,2024
2032,11.4956,2025,no_111d,distillate,p100,2024
2032,12.9759,2025,no_111d,distillate,p100,2024
2033,23.4277,2025,no_111d,distillate,p100,2024
2033,11.8457,2025,no_111d,distillate,p100,2024
2033,13.2237,2025,no_111d,distillate,p100,2024
2034,23.5705,2025,no_111d,distillate,p100,2024
2034,12.1314,2025,no_111d,distillate,p100,2024
2034,13.3624,2025,no_111d,distillate,p100,2024
2035,23.7971,2025,no_111d,distillate,p100,2024
2035,12.4307,2025,no_111d,distillate,p100,2024
2035,13.5787,2025,no_111d,distillate,p100,2024
2036,23.7622,2025,no_111d,distillate,p100,2024
2036,12.5433,2025,no_111d,distillate,p100,2024
2036,13.5809,2025,no_111d,distillate,p100,2024
2037,23.8818,2025,no_111d,distillate,p100,2024
2037,12.5518,2025,no_111d,distillate,p100,2024
2037,13.6662,2025,no_111d,distillate,p100,2024
2038,24.0098,2025,no_111d,distillate,p100,2024
2038,12.4666,2025,no_111d,distillate,p100,2024
2038,13.735,2025,no_111d,distillate,p100,2024
2039,24.152,2025,no_111d,distillate,p100,2024
2039,12.3983,2025,no_111d,distillate,p100,2024
2039,13.8194,2025,no_111d,distillate,p100,2024
2040,24.2883,2025,no_111d,distillate,p100,2024
2040,12.4086,2025,no_111d,distillate,p100,2024
2040,13.8527,2025,no_111d,distillate,p100,2024
2041,24.5953,2025,no_111d,distillate,p100,2024
2041,12.4362,2025,no_111d,distillate,p100,2024
2041,13.9994,2025,no_111d,distillate,p100,2024
2042,24.7573,2025,no_111d,distillate,p100,2024
2042,12.4373,2025,no_111d,distillate,p100,2024
2042,14.1877,2025,no_111d,distillate,p100,2024
2043,24.6512,2025,no_111d,distillate,p100,2024
2043,12.4458,2025,no_111d,distillate,p100,2024
2043,14.1349,2025,no_111d,distillate,p100,2024
2044,25.2217,2025,no_111d,distillate,p100,2024
2044,12.4569,2025,no_111d,distillate,p100,2024
2044,14.2572,2025,no_111d,distillate,p100,2024
2045,25.4661,2025,no_111d,distillate,p100,2024
2045,12.438,2025,no_111d,distillate,p100,2024
2045,14.0229,2025,no_111d,distillate,p100,2024
2046,25.8893,2025,no_111d,distillate,p100,2024
2046,12.4171,2025,no_111d,distillate,p100,2024
2046,14.3998,2025,no_111d,distillate,p100,2024
2047,25.872,2025,no_111d,distillate,p100,2024
2047,12.3848,2025,no_111d,distillate,p100,2024
2047,14.3919,2025,no_111d,distillate,p100,2024
2048,25.7307,2025,no_111d,distillate,p100,2024
2048,12.3003,2025,no_111d,distillate,p100,2024
2048,14.5975,2025,no_111d,distillate,p100,2024
2049,26.1344,2025,no_111d,distillate,p100,2024
2049,12.2101,2025,no_111d,distillate,p100,2024
2049,14.7972,2025,no_111d,distillate,p100,2024
2050,26.2006,2025,no_111d,distillate,p100,2024
2050,12.1585,2025,no_111d,distillate,p100,2024
2050,15.099,2025,no_111d,distillate,p100,2024
2024,10.4532,2025,reference,distillate,p100,2024
2024,14.1751,2025,reference,distillate,p100,2024
2024,27.2905,2025,reference,distillate,p100,2024
2025,11.2227,2025,reference,distillate,p100,2024
2025,11.1846,2025,reference,distillate,p100,2024
2025,25.7129,2025,reference,distillate,p100,2024
2026,11.0436,2025,reference,distillate,p100,2024
2026,10.9287,2025,reference,distillate,p100,2024
2026,24.4766,2025,reference,distillate,p100,2024
2027,10.9095,2025,reference,distillate,p100,2024
2027,11.3173,2025,reference,distillate,p100,2024
2027,23.9745,2025,reference,distillate,p100,2024
2028,10.9702,2025,reference,distillate,p100,2024
2028,11.7674,2025,reference,distillate,p100,2024
2028,23.6353,2025,reference,distillate,p100,2024
2029,11.0364,2025,reference,distillate,p100,2024
2029,12.2695,2025,reference,distillate,p100,2024
2029,23.3077,2025,reference,distillate,p100,2024
2030,11.1447,2025,reference,distillate,p100,2024
2030,12.8457,2025,reference,distillate,p100,2024
2030,23.0428,2025,reference,distillate,p100,2024
2031,11.2306,2025,reference,distillate,p100,2024
2031,12.9217,2025,reference,distillate,p100,2024
2031,23.1093,2025,reference,distillate,p100,2024
2032,11.6401,2025,reference,distillate,p100,2024
2032,12.9015,2025,reference,distillate,p100,2024
2032,23.0055,2025,reference,distillate,p100,2024
2033,12.0646,2025,reference,distillate,p100,2024
2033,13.1474,2025,reference,distillate,p100,2024
2033,23.3072,2025,reference,distillate,p100,2024
2034,12.3343,2025,reference,distillate,p100,2024
2034,13.2682,2025,reference,distillate,p100,2024
2034,23.4357,2025,reference,distillate,p100,2024
2035,12.5083,2025,reference,distillate,p100,2024
2035,13.416,2025,reference,distillate,p100,2024
2035,23.5666,2025,reference,distillate,p100,2024
2036,12.5216,2025,reference,distillate,p100,2024
2036,13.4711,2025,reference,distillate,p100,2024
2036,23.5896,2025,reference,distillate,p100,2024
2037,12.4309,2025,reference,distillate,p100,2024
2037,13.5373,2025,reference,distillate,p100,2024
2037,23.7238,2025,reference,distillate,p100,2024
2038,12.3162,2025,reference,distillate,p100,2024
2038,13.6695,2025,reference,distillate,p100,2024
2038,23.884,2025,reference,distillate,p100,2024
2039,12.2073,2025,reference,distillate,p100,2024
2039,13.7105,2025,reference,distillate,p100,2024
2039,23.9913,2025,reference,distillate,p100,2024
2040,12.161,2025,reference,distillate,p100,2024
2040,13.7739,2025,reference,distillate,p100,2024
2040,24.1528,2025,reference,distillate,p100,2024
2041,12.1693,2025,reference,distillate,p100,2024
2041,13.8044,2025,reference,distillate,p100,2024
2041,24.4395,2025,reference,distillate,p100,2024
2042,12.2187,2025,reference,distillate,p100,2024
2042,14.047,2025,reference,distillate,p100,2024
2042,24.524,2025,reference,distillate,p100,2024
2043,12.2942,2025,reference,distillate,p100,2024
2043,14.0298,2025,reference,distillate,p100,2024
2043,24.8263,2025,reference,distillate,p100,2024
2044,12.3445,2025,reference,distillate,p100,2024
2044,13.8725,2025,reference,distillate,p100,2024
2044,25.0352,2025,reference,distillate,p100,2024
2045,12.3455,2025,reference,distillate,p100,2024
2045,13.9412,2025,reference,distillate,p100,2024
2045,25.1133,2025,reference,distillate,p100,2024
2046,12.3776,2025,reference,distillate,p100,2024
2046,14.2053,2025,reference,distillate,p100,2024
2046,25.3606,2025,reference,distillate,p100,2024
2047,12.2887,2025,reference,distillate,p100,2024
2047,14.6833,2025,reference,distillate,p100,2024
2047,25.8945,2025,reference,distillate,p100,2024
2048,12.172,2025,reference,distillate,p100,2024
2048,14.7006,2025,reference,distillate,p100,2024
2048,25.9041,2025,reference,distillate,p100,2024
2049,12.0418,2025,reference,distillate,p100,2024
2049,14.7709,2025,reference,distillate,p100,2024
2049,25.9544,2025,reference,distillate,p100,2024
2050,11.9221,2025,reference,distillate,p100,2024
2050,15.085,2025,reference,distillate,p100,2024
2050,26.0425,2025,reference,distillate,p100,2024
2024,3.5951,2025,no_111d,naturalgas,p100,2024
2025,3.81677,2025,no_111d,naturalgas,p100,2024
2026,3.76084,2025,no_111d,naturalgas,p100,2024
2027,3.83701,2025,no_111d,naturalgas,p100,2024
2028,3.93156,2025,no_111d,naturalgas,p100,2024
2029,3.87683,2025,no_111d,naturalgas,p100,2024
2030,4.00095,2025,no_111d,naturalgas,p100,2024
2031,4.0675,2025,no_111d,naturalgas,p100,2024
2032,4.23757,2025,no_111d,naturalgas,p100,2024
2033,4.47862,2025,no_111d,naturalgas,p100,2024
2034,4.71072,2025,no_111d,naturalgas,p100,2024
2035,4.91066,2025,no_111d,naturalgas,p100,2024
2036,4.98536,2025,no_111d,naturalgas,p100,2024
2037,4.9877,2025,no_111d,naturalgas,p100,2024
2038,4.95572,2025,no_111d,naturalgas,p100,2024
2039,4.9089,2025,no_111d,naturalgas,p100,2024
2040,4.95711,2025,no_111d,naturalgas,p100,2024
2041,4.95148,2025,no_111d,naturalgas,p100,2024
2042,4.93024,2025,no_111d,naturalgas,p100,2024
2043,4.95856,2025,no_111d,naturalgas,p100,2024
2044,4.96692,2025,no_111d,naturalgas,p100,2024
2045,4.91417,2025,no_111d,naturalgas,p100,2024
2046,4.87098,2025,no_111d,naturalgas,p100,2024
2047,4.80939,2025,no_111d,naturalgas,p100,2024
2048,4.74928,2025,no_111d,naturalgas,p100,2024
2049,4.64346,2025,no_111d,naturalgas,p100,2024
2050,4.59576,2025,no_111d,naturalgas,p100,2024
2024,3.58168,2025,reference,naturalgas,p100,2024
2025,3.8462,2025,reference,naturalgas,p100,2024
2026,3.76564,2025,reference,naturalgas,p100,2024
2027,3.8377,2025,reference,naturalgas,p100,2024
2028,3.78544,2025,reference,naturalgas,p100,2024
2029,4.0858,2025,reference,naturalgas,p100,2024
2030,4.08748,2025,reference,naturalgas,p100,2024
2031,4.10154,2025,reference,naturalgas,p100,2024
2032,4.55919,2025,reference,naturalgas,p100,2024
2033,4.84248,2025,reference,naturalgas,p100,2024
2034,4.9624,2025,reference,naturalgas,p100,2024
2035,5.01661,2025,reference,naturalgas,p100,2024
2036,5.04431,2025,reference,naturalgas,p100,2024
2037,4.97917,2025,reference,naturalgas,p100,2024
2038,4.90965,2025,reference,naturalgas,p100,2024
2039,4.85067,2025,reference,naturalgas,p100,2024
2040,4.85405,2025,reference,naturalgas,p100,2024
2041,4.88073,2025,reference,naturalgas,p100,2024
2042,4.92586,2025,reference,naturalgas,p100,2024
2043,5.00892,2025,reference,naturalgas,p100,2024
2044,5.01231,2025,reference,naturalgas,p100,2024
2045,4.97016,2025,reference,naturalgas,p100,2024
2046,4.99489,2025,reference,naturalgas,p100,2024
2047,4.91722,2025,reference,naturalgas,p100,2024
2048,4.80245,2025,reference,naturalgas,p100,2024
2049,4.69021,2025,reference,naturalgas,p100,2024
2050,4.5788,2025,reference,naturalgas,p100,2024
2024,0.753328,2025,no_111d,uranium,p100,2024
2025,0.753262,2025,no_111d,uranium,p100,2024
2026,0.753186,2025,no_111d,uranium,p100,2024
2027,0.753121,2025,no_111d,uranium,p100,2024
2028,0.753056,2025,no_111d,uranium,p100,2024
2029,0.75298,2025,no_111d,uranium,p100,2024
2030,0.752914,2025,no_111d,uranium,p100,2024
2031,0.752838,2025,no_111d,uranium,p100,2024
2032,0.752773,2025,no_111d,uranium,p100,2024
2033,0.752708,2025,no_111d,uranium,p100,2024
2034,0.752632,2025,no_111d,uranium,p100,2024
2035,0.752567,2025,no_111d,uranium,p100,2024
2036,0.752491,2025,no_111d,uranium,p100,2024
2037,0.752425,2025,no_111d,uranium,p100,2024
2038,0.75236,2025,no_111d,uranium,p100,2024
2039,0.752284,2025,no_111d,uranium,p100,2024
2040,0.752219,2025,no_111d,uranium,p100,2024
2041,0.752154,2025,no_111d,uranium,p100,2024
2042,0.752078,2025,no_111d,uranium,p100,2024
2043,0.752012,2025,no_111d,uranium,p100,2024
2044,0.751936,2025,no_111d,uranium,p100,2024
2045,0.751871,2025,no_111d,uranium,p100,2024
2046,0.751806,2025,no_111d,uranium,p100,2024
2047,0.75173,2025,no_111d,uranium,p100,2024
2048,0.751665,2025,no_111d,uranium,p100,2024
2049,0.751599,2025,no_111d,uranium,p100,2024
2050,0.751523,2025,no_111d,uranium,p100,2024
2024,0.753328,2025,reference,uranium,p100,2024
2025,0.753262,2025,reference,uranium,p100,2024
2026,0.753186,2025,reference,uranium,p100,2024
2027,0.753121,2025,reference,uranium,p100,2024
2028,0.753056,2025,reference,uranium,p100,2024
2029,0.75298,2025,reference,uranium,p100,2024
2030,0.752914,2025,reference,uranium,p100,2024
2031,0.752838,2025,reference,uranium,p100,2024
2032,0.752773,2025,reference,uranium,p100,2024
2033,0.752708,2025,reference,uranium,p100,2024
2034,0.752632,2025,reference,uranium,p100,2024
2035,0.752567,2025,reference,uranium,p100,2024
2036,0.752491,2025,reference,uranium,p100,2024
2037,0.752425,2025,reference,uranium,p100,2024
2038,0.75236,2025,reference,uranium,p100,2024
2039,0.752284,2025,reference,uranium,p100,2024
2040,0.752219,2025,reference,uranium,p100,2024
2041,0.752154,2025,reference,uranium,p100,2024
2042,0.752078,2025,reference,uranium,p100,2024
2043,0.752012,2025,reference,uranium,p100,2024
2044,0.751936,2025,reference,uranium,p100,2024
2045,0.751871,2025,reference,uranium,p100,2024
2046,0.751806,2025,reference,uranium,p100,2024
2047,0.75173,2025,reference,uranium,p100,2024
2048,0.751665,2025,reference,uranium,p100,2024
2049,0.751599,2025,reference,uranium,p100,2024
2050,0.751523,2025,reference,uranium,p100,2024
2024,3.62914,2025,no_111d,coal,p101,2024
2025,3.49758,2025,no_111d,coal,p101,2024
2026,3.58718,2025,no_111d,coal,p101,2024
2027,3.35701,2025,no_111d,coal,p101,2024
2028,2.97034,2025,no_111d,coal,p101,2024
2029,2.90146,2025,no_111d,coal,p101,2024
2030,2.84726,2025,no_111d,coal,p101,2024
2031,2.81645,2025,no_111d,coal,p101,2024
2032,2.79207,2025,no_111d,coal,p101,2024
2033,2.79857,2025,no_111d,coal,p101,2024
2034,2.79863,2025,no_111d,coal,p101,2024
2035,2.7998,2025,no_111d,coal,p101,2024
2036,2.75497,2025,no_111d,coal,p101,2024
2037,2.74647,2025,no_111d,coal,p101,2024
2038,2.74943,2025,no_111d,coal,p101,2024
2039,2.73502,2025,no_111d,coal,p101,2024
2040,2.74069,2025,no_111d,coal,p101,2024
