p99,p133,p128,p131
79,983,983,983
32,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,962
61,983,983,983
214,983,983,983
433,978,983,983
724,983,714,916
933,979,794,651
983,817,130,455
983,395,55,566
983,356,81,546
983,250,145,414
983,192,394,404
983,248,368,419
983,347,371,496
983,366,373,365
983,835,788,949
983,983,983,846
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,0,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,871,983,983
983,983,864,983
983,983,983,983
983,983,983,983
409,983,983,983
309,983,983,983
554,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,738,931,983
983,639,965,983
968,453,830,983
821,230,625,966
723,126,490,781
687,72,386,610
592,120,284,426
526,124,193,303
537,133,116,251
474,111,113,253
561,70,120,212
463,109,136,235
836,144,172,201
431,140,195,196
554,186,220,211
419,203,230,200
326,189,184,197
264,180,223,197
237,195,209,175
151,200,209,162
205,213,214,169
351,231,233,187
477,277,262,230
479,317,326,271
787,375,389,341
983,433,424,373
983,464,471,400
983,512,509,418
983,548,559,472
983,653,590,481
983,795,789,515
983,893,903,588
983,983,983,711
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
207,983,983,983
983,983,983,983
983,983,983,983
337,983,983,983
95,983,983,983
230,983,983,983
258,983,983,983
519,983,983,983
477,983,983,983
370,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,0,0,0
983,0,0,0
983,983,983,0
983,983,983,983
983,983,833,983
983,877,652,983
983,667,880,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,945,983,983
983,609,703,983
529,482,672,659
817,438,533,486
983,308,404,509
983,261,436,638
983,188,142,376
983,53,50,449
983,10,70,368
983,9,97,34
983,46,50,0
983,6,53,55
983,1,51,94
983,20,65,108
983,0,55,234
874,19,83,351
929,64,205,373
600,70,153,568
527,145,234,648
728,255,415,705
641,820,523,948
493,593,540,983
460,828,670,983
410,462,686,983
438,512,554,983
342,581,600,830
342,800,663,983
256,637,900,611
151,589,805,551
192,554,831,723
111,775,874,967
63,983,983,937
73,849,983,796
58,490,983,695
87,577,907,983
75,748,669,560
89,586,303,681
89,298,339,489
113,57,202,413
107,20,92,433
85,0,10,492
79,0,0,611
39,0,12,699
14,0,0,507
19,0,0,495
53,0,0,368
55,0,0,384
16,0,0,328
42,0,0,328
71,0,0,194
70,0,0,149
69,0,0,106
64,0,18,102
74,0,0,129
69,0,8,103
71,0,7,65
78,0,50,55
84,0,52,110
73,0,51,106
72,0,25,105
74,0,0,91
93,0,9,87
111,0,0,117
142,0,0,121
177,0,0,103
205,0,0,48
228,0,0,0
227,0,0,0
268,0,0,0
319,5,0,0
352,10,0,0
312,20,0,0
342,19,0,2
418,15,1,3
404,17,0,9
220,6,3,25
153,25,3,42
171,40,20,17
120,0,0,41
174,15,4,46
76,45,24,43
144,30,0,62
124,51,14,64
107,35,33,69
104,61,106,97
175,92,89,125
369,125,117,150
489,164,246,276
378,296,327,335
483,515,497,569
601,608,556,568
765,798,636,691
983,812,798,735
983,851,756,847
983,912,878,983
983,873,950,983
983,983,983,983
983,983,983,983
983,799,983,983
983,983,983,983
983,983,983,827
983,983,983,983
983,983,983,983
983,744,983,983
983,983,983,983
855,350,887,983
825,262,530,983
443,248,296,869
239,219,222,682
152,210,254,514
81,243,272,452
39,220,266,452
21,245,213,349
0,339,214,268
0,454,341,277
0,580,561,437
0,682,753,650
0,948,869,841
0,542,971,983
0,983,808,808
0,983,983,638
0,983,983,740
0,983,983,983
17,621,917,983
36,983,983,900
40,662,663,664
68,370,556,517
85,280,386,279
104,216,241,154
170,192,178,82
230,126,126,67
315,107,109,57
406,141,142,56
368,219,246,74
224,256,328,121
409,313,438,204
421,498,561,355
489,681,797,587
656,916,948,881
780,983,917,983
797,760,983,983
918,983,983,983
971,983,983,983
983,983,983,983
983,983,983,983
983,983,780,876
983,748,575,855
983,343,631,884
983,530,413,897
264,602,437,983
608,517,278,657
983,324,163,414
983,122,81,298
983,24,39,98
983,0,0,23
983,0,0,0
930,0,0,0
660,24,9,0
719,1,0,3
699,128,135,34
694,206,247,177
809,0,48,297
953,66,61,32
983,73,88,129
983,30,54,108
983,51,61,79
983,72,86,88
983,79,94,119
983,108,86,161
983,108,126,218
983,145,204,296
983,207,297,428
983,331,549,629
983,412,735,801
983,474,983,983
983,359,869,983
983,313,694,794
983,314,673,904
983,672,847,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,899,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,785,853,963
983,745,720,753
983,983,983,691
983,373,408,534
983,123,154,325
983,179,372,250
983,255,364,174
983,181,400,170
983,39,161,90
983,0,71,39
983,0,26,39
983,0,56,38
983,5,95,67
983,25,88,84
983,99,224,210
983,217,398,454
983,274,452,574
983,359,741,629
983,607,983,894
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
609,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,974,983,983
983,824,983,983
983,159,142,983
983,104,91,593
972,395,280,496
661,169,428,114
260,473,366,470
156,367,840,983
42,412,635,414
47,125,227,598
0,138,231,306
0,167,346,278
0,262,387,917
0,983,983,983
983,983,983,983
983,983,983,983
983,980,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
702,983,983,983
413,983,983,983
229,983,983,983
293,983,983,983
553,983,983,983
333,983,983,983
80,983,983,983
4,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,965,983,983
41,634,983,983
54,546,983,982
114,471,888,983
68,801,766,723
136,983,983,775
293,983,983,983
358,983,983,983
426,983,983,983
513,983,983,983
599,983,983,983
605,983,983,983
601,983,983,983
564,983,983,983
589,965,983,983
602,983,983,983
431,943,983,983
414,833,983,983
422,931,983,983
529,983,983,983
654,966,983,983
790,766,983,983
983,531,983,983
983,303,575,983
983,983,396,424
983,983,974,366
983,983,983,579
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,627
983,983,983,504
958,983,983,476
897,461,797,293
666,246,328,132
542,401,319,119
452,196,216,63
260,84,131,34
103,124,130,8
8,263,236,0
0,262,315,0
0,243,228,0
24,405,496,0
103,319,723,18
122,334,590,0
179,235,636,0
192,540,499,70
250,723,983,273
363,758,917,128
538,449,198,91
570,96,320,12
567,110,314,0
521,44,78,7
409,84,23,0
315,657,0,32
197,749,365,77
195,665,441,187
178,500,468,350
243,361,416,438
234,288,312,339
183,223,224,308
105,155,174,354
121,135,209,227
132,148,240,153
171,90,188,156
138,77,111,194
231,122,74,247
236,136,128,215
579,85,201,237
962,115,101,226
983,122,60,236
983,90,79,109
854,78,121,52
744,93,127,37
756,61,70,73
915,19,51,54
976,36,5,14
775,33,9,0
562,42,32,0
523,49,37,0
534,55,49,0
641,79,63,8
593,132,118,41
679,118,129,76
767,91,170,134
855,46,90,158
767,12,52,176
781,0,57,79
758,0,25,58
765,12,0,0
697,59,36,0
522,77,123,70
377,335,363,279
232,983,865,526
148,983,983,869
76,983,983,983
51,983,983,983
6,983,983,983
0,982,983,983
0,978,983,983
0,983,983,983
0,772,983,983
0,559,854,950
0,948,886,592
0,983,964,535
0,983,983,567
0,983,983,929
16,983,983,983
39,983,983,983
51,602,772,679
59,292,372,609
63,219,176,416
54,66,43,717
9,16,48,983
0,268,463,983
0,879,137,983
3,525,388,983
39,908,907,983
65,853,983,347
111,784,904,390
124,665,508,294
167,541,429,193
251,536,317,131
377,321,412,109
763,302,251,93
983,287,193,116
983,251,192,60
983,302,163,21
983,368,233,0
983,622,345,7
983,607,490,49
983,428,299,106
983,342,236,116
983,262,250,158
983,395,414,177
983,327,322,222
983,453,411,168
550,485,460,241
662,459,464,262
886,524,514,354
607,621,583,446
308,665,672,597
983,830,865,748
983,790,773,828
983,983,983,637
983,983,983,983
983,983,983,983
983,800,983,983
983,331,303,722
983,545,541,502
983,413,641,843
929,449,720,620
737,258,353,982
250,328,307,708
339,429,462,663
983,348,429,641
983,361,346,641
983,158,228,615
508,104,112,372
606,55,74,252
92,66,68,64
0,64,78,102
0,70,45,147
0,31,118,212
92,42,59,141
54,24,55,179
80,12,88,257
230,0,51,85
464,0,96,68
983,2,21,0
815,0,0,0
475,0,0,0
715,0,0,0
983,0,0,0
926,0,0,0
703,0,0,0
608,0,0,0
489,17,0,0
285,87,23,0
163,130,113,3
115,73,133,18
171,58,131,65
271,73,127,81
334,122,182,128
449,343,338,123
341,524,517,299
486,787,619,435
445,906,482,640
353,776,983,779
223,983,983,983
141,983,983,383
114,667,789,289
57,809,273,487
27,410,741,165
0,682,982,284
0,615,868,144
0,411,464,216
96,716,558,387
212,983,609,825
622,983,983,551
540,910,983,338
350,656,916,710
341,940,557,453
266,649,700,463
208,663,625,423
168,557,525,354
111,420,542,300
83,343,442,325
76,345,340,153
52,354,412,193
32,285,346,124
41,297,395,147
8,139,376,120
0,164,283,128
0,147,127,0
0,421,56,0
28,377,287,17
23,983,983,155
42,970,698,983
56,706,983,983
60,983,739,983
65,983,983,983
74,982,804,983
102,912,875,983
145,983,983,983
189,976,977,983
290,814,908,983
447,795,855,759
186,620,786,525
103,135,410,233
65,80,216,83
40,96,145,69
14,142,140,87
0,377,581,100
0,672,474,332
0,199,933,856
0,638,983,478
63,983,983,635
127,983,983,983
237,711,983,983
167,652,983,983
581,553,815,682
825,577,766,276
663,417,476,120
785,539,552,111
644,555,608,104
753,602,640,122
618,496,583,175
586,343,437,267
597,202,268,221
448,104,143,186
463,72,81,114
356,67,64,78
314,52,58,61
321,64,112,40
321,211,212,60
284,249,198,143
341,432,416,162
411,715,625,363
340,919,815,633
416,854,705,671
477,781,755,832
590,983,920,983
876,983,750,983
380,924,754,969
106,934,851,901
72,983,763,729
13,983,949,311
0,747,756,478
0,727,573,577
0,700,983,592
0,541,658,871
0,487,752,949
13,533,564,973
52,399,420,822
65,367,302,487
118,235,238,365
124,178,147,190
137,73,138,98
119,73,119,67
132,52,78,59
71,54,72,103
37,136,82,119
74,275,160,115
61,458,303,90
0,312,183,99
63,551,392,103
90,156,983,182
64,458,349,289
61,939,263,163
124,983,238,265
308,656,397,424
314,914,483,262
739,804,632,468
880,899,983,400
875,983,983,224
689,983,829,373
983,983,656,473
312,983,983,390
52,983,983,626
0,839,983,523
290,516,527,485
225,362,439,431
89,330,394,344
75,323,327,453
70,272,435,88
62,326,389,273
61,336,357,336
50,441,266,450
29,641,112,199
41,818,118,140
61,983,51,249
15,983,18,63
29,74,0,196
49,19,0,283
67,983,180,121
61,983,645,128
80,983,983,571
102,983,972,983
80,983,983,983
99,983,983,983
80,983,983,983
78,983,891,983
65,959,813,983
72,849,864,706
64,437,603,582
85,315,458,297
136,42,133,113
139,0,21,71
79,37,1,95
76,101,94,117
126,141,97,0
208,541,200,37
414,746,399,103
735,983,639,241
983,907,678,376
983,983,679,540
983,684,674,749
983,857,660,737
983,931,778,785
983,856,940,791
983,546,983,893
983,479,737,691
983,623,443,868
983,890,628,621
983,507,494,983
983,506,248,980
983,865,531,929
983,314,372,972
983,140,145,792
983,55,20,712
983,0,0,317
983,0,0,159
983,0,0,78
983,47,28,70
983,2,17,51
983,62,72,6
983,65,106,63
983,135,122,78
983,120,132,148
983,115,188,164
983,256,371,219
983,225,364,396
983,235,365,385
983,416,449,613
983,450,584,612
983,595,684,674
983,710,839,975
983,713,924,634
983,803,845,814
983,667,958,841
983,859,821,760
983,831,812,870
807,795,871,825
692,633,670,983
467,693,633,788
281,690,615,719
270,659,559,629
409,312,239,689
407,353,415,500
16,407,489,329
56,410,356,270
863,437,359,271
983,453,413,253
205,352,416,317
876,487,427,309
983,545,476,233
983,441,540,325
983,568,503,469
983,412,549,529
983,468,444,562
983,328,497,756
983,770,847,714
983,545,794,929
983,376,638,827
875,360,545,655
868,408,392,645
768,259,361,574
848,183,232,459
683,119,161,372
606,64,118,205
550,5,47,150
408,0,0,109
121,0,0,63
31,0,0,2
0,136,27,0
270,152,149,0
49,47,89,71
148,404,83,149
197,916,674,404
327,983,983,418
769,983,983,983
983,983,983,538
983,983,983,923
983,983,983,744
961,983,983,983
852,983,983,983
757,983,983,983
821,983,983,983
470,983,983,983
550,983,983,983
841,983,983,983
938,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
476,983,983,983
362,983,983,983
325,983,983,983
746,983,983,983
666,983,983,983
792,983,983,983
883,983,983,983
904,983,983,983
614,983,983,983
675,983,983,983
461,983,983,983
326,983,983,983
169,983,983,983
114,983,983,983
108,983,983,983
83,983,983,983
149,983,983,983
198,983,983,983
243,983,983,983
2,983,983,983
12,983,983,983
14,983,983,983
12,983,983,983
27,983,983,983
56,983,983,983
138,983,983,983
311,983,983,983
534,370,937,983
451,133,665,983
504,134,271,728
766,79,185,197
983,120,142,260
983,644,229,644
983,782,655,983
983,799,832,747
983,524,606,983
983,739,615,983
903,744,897,983
900,674,983,983
932,870,983,983
664,983,983,983
750,983,983,983
825,983,983,983
837,983,983,983
699,920,983,983
771,983,983,983
922,983,983,983
960,983,983,983
951,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,643,695,983
983,284,539,948
983,148,76,511
983,135,79,180
983,180,76,77
983,21,17,0
983,0,0,3
983,0,0,14
983,26,1,0
983,1,0,0
983,0,0,0
983,0,27,0
983,53,57,0
983,72,63,0
983,99,86,0
886,92,120,17
845,126,147,45
764,341,332,61
963,261,381,156
983,165,196,192
983,287,289,221
983,492,453,346
983,690,703,435
983,605,694,556
983,726,802,616
983,637,827,704
983,550,902,783
983,465,655,909
983,442,803,740
983,514,677,970
983,408,468,917
983,358,516,745
983,462,463,600
983,416,508,572
983,490,461,498
983,740,983,751
983,924,983,983
983,983,983,983
848,983,983,983
983,983,983,983
983,983,983,983
963,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
706,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,976,983,983
983,606,682,983
983,612,734,983
983,876,804,983
983,983,764,983
983,682,455,814
983,264,270,464
975,242,242,327
983,209,242,240
976,142,145,176
758,91,68,141
501,113,64,153
395,72,82,167
325,86,102,302
166,126,158,235
54,246,380,480
33,599,592,717
0,983,847,983
0,983,983,983
57,983,983,983
101,983,983,983
91,983,983,983
69,706,552,199
166,983,983,325
82,983,983,983
58,983,983,983
58,983,983,983
37,983,983,983
66,983,983,983
30,983,983,983
12,983,983,983
0,983,983,983
0,983,983,983
0,878,960,983
0,656,766,983
0,155,533,727
0,126,367,519
0,92,259,369
21,106,262,375
54,254,537,391
102,875,775,630
285,983,983,959
406,983,983,983
748,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
958,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
751,983,983,983
458,983,983,983
211,983,983,983
116,983,983,983
111,983,983,983
983,983,983,983
700,983,983,983
769,983,983,983
983,983,983,983
983,983,983,983
893,983,983,983
754,983,983,983
622,983,703,894
520,802,679,983
458,535,622,684
365,371,654,608
291,313,508,379
195,153,476,188
168,204,412,79
129,327,701,246
108,599,922,462
83,779,983,866
87,928,924,983
78,983,983,983
149,983,983,983
212,983,983,983
325,983,983,983
363,983,983,983
632,983,983,983
979,983,983,983
983,983,966,803
983,914,670,632
983,606,587,498
983,567,650,388
983,983,800,588
983,655,810,627
983,359,752,329
983,149,301,310
983,615,700,496
983,847,983,938
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,588,983,983
983,932,846,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
940,983,983,983
521,983,983,983
540,983,983,983
377,983,983,983
455,983,983,983
352,983,983,983
301,983,983,983
425,983,983,983
834,983,983,983
877,983,983,983
587,983,983,983
547,983,983,983
586,983,983,983
646,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,959,983,983
983,945,983,983
887,881,983,983
794,618,983,983
650,512,669,759
478,581,507,783
279,618,574,546
191,653,649,586
168,780,670,407
305,864,769,175
257,851,865,331
211,598,854,409
106,554,824,357
82,931,983,12
128,701,823,0
90,983,983,963
67,983,977,779
42,983,983,983
17,983,828,983
5,983,806,983
23,983,983,983
36,795,900,983
23,983,681,544
28,700,563,522
10,653,483,545
35,648,486,518
57,355,422,359
63,250,270,375
96,218,198,226
74,38,85,119
85,0,0,65
82,0,0,81
107,61,26,37
149,103,72,12
98,195,80,0
139,168,111,0
303,304,134,0
442,305,183,61
590,234,189,95
749,239,146,110
896,177,103,166
982,207,146,172
903,153,114,183
983,146,128,229
983,156,136,169
983,278,194,136
983,164,184,192
983,131,66,167
983,175,157,72
983,106,175,63
983,163,104,92
983,79,61,37
983,107,75,40
983,120,90,597
983,130,255,215
983,136,144,122
849,177,183,223
832,130,245,175
520,146,199,159
308,112,106,124
121,76,92,75
72,58,104,51
429,54,67,48
983,11,31,1
983,7,49,6
102,0,35,3
172,0,0,0
408,0,0,0
800,0,0,0
740,0,1,0
979,47,19,0
841,53,53,43
771,96,55,25
582,90,86,25
623,121,85,35
572,192,75,62
520,117,64,48
325,76,73,0
338,0,43,49
264,0,0,0
209,36,0,0
252,79,47,51
222,131,130,118
145,290,285,225
120,538,360,378
84,913,616,507
71,974,833,632
107,900,818,579
99,983,945,651
140,807,977,804
143,787,883,788
107,840,927,902
131,557,626,850
259,434,375,927
136,364,425,576
177,771,222,307
258,443,478,292
470,267,311,253
482,314,374,254
847,784,546,540
749,983,797,546
755,983,954,607
591,983,983,673
597,983,983,983
492,983,983,983
402,983,983,983
424,955,983,983
497,983,983,983
913,903,928,959
983,964,955,764
983,983,983,682
983,983,983,587
495,983,983,981
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
